"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30000775725;18555;"FLAVIA NATALIA DE LIMA";"FLAVIA VIRALATAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";30000075158;"PARTIDO ISOLADO";"REDE";"N";227;"Válido";227;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30000775725;18555;"FLAVIA NATALIA DE LIMA";"FLAVIA VIRALATAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";30000075158;"PARTIDO ISOLADO";"REDE";"N";180;"Válido";180;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30000775715;18680;"RICARDO MARCOS MOREIRA DE ALMEIDA";"RICARDINHO MARABAIXO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";30000075158;"PARTIDO ISOLADO";"REDE";"N";76;"Válido";76;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30000775715;18680;"RICARDO MARCOS MOREIRA DE ALMEIDA";"RICARDINHO MARABAIXO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";30000075158;"PARTIDO ISOLADO";"REDE";"N";11;"Válido";11;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990431;11380;"DAIANNE NAIARA SANTOS DA SILVA";"DAIANNE NAIARA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";219;"Válido";219;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990437;11300;"FRANCISCO DE ASSIS PEREIRA RODRIGUES";"CHICÃO DA PESCA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";70;"Válido";70;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990426;11123;"VALDINEI VITORIANO BATISTA";"DEDÉ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";156;"Válido";156;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990438;11112;"DESPINA BATISTA ANDRITSON";"DESPINA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990422;11234;"JACIREMA CORREA FARIAS";"JACI FARIAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";3;"Válido";3;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990435;11663;"VALDIANE BRANDÃO";"VAL BRANDÃO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";41;"Válido";41;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30000990427;11345;"JUNILDO CARDOSO SILVA";"JUNILDO SILVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";30000116084;"PARTIDO ISOLADO";"PP";"N";132;"Válido";132;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;11;"Prefeito";30001084910;13;"MARCOS ROBERTO MARQUES DA SILVA";"PROFESSOR MARCOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";30000131359;"PARTIDO ISOLADO";"PT";"N";1477;"Válido";1477;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;11;"Prefeito";30001084910;13;"MARCOS ROBERTO MARQUES DA SILVA";"PROFESSOR MARCOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";30000131359;"PARTIDO ISOLADO";"PT";"N";1598;"Válido";1598;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200263;20193;"IRIVALDO QUARESMA UCHOA";"UCHOA BOMBEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";73;"Válido";73;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200261;20888;"ANDERSON MACHADO MOURA";"HANDERSON PROBLEMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";159;"Válido";159;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200257;20900;"RONALDO GONÇALVES CARDOSO";"RONALDO DO FONTE NOVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";1;"Válido";1;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200249;20200;"KATIULCY PAIVA SILVA";"KATIULCY PAIVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";6;"Válido";6;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200253;20138;"SAMARA LEITE LOPES";"SAMARA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";0;"Válido";0;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200250;20147;"BENEDITO DO SOCORRO DA SILVA SOUZA";"IRMAO BENA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";72;"Válido";72;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200258;20700;"FABRICIO SOUZA NOGUEIRA";"FABRICIO MOTOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";10;"Válido";10;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200252;20444;"LUCINETE TAVARES DE CARVALHO";"LU CARVALHO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";8;"Válido";8;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200254;20321;"ANDRIELE FREITAS DE ABREU";"DRIK FREITAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";34;"Válido";34;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200251;20000;"ADAMILTOM DA SILVA NETO";"MAGRÃO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";148;"Válido";148;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200255;20190;"EDMILSON PAULO ALMEIDA MARTINS";"PAULO ALMEIDA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";91;"Válido";91;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200259;20333;"BENILSON DE SOUZA COSTA";"BENILSON DA SANTANA TURISMO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";110;"Válido";110;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200260;20123;"ROSALVA OLIVEIRA COSTA BAHIA";"ROSA BAHIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";45;"Válido";45;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200262;20111;"ROSIMARY DA SILVA E SILVA";"PROFESSORA ROSI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";89;"Válido";89;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200247;20369;"CARLOS WENDEL LEMOS DE LIMA";"CARLOS LIMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";380;"Válido";380;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";6157;"SANTANA";6;13;"Vereador";30001200248;20500;"IZANILDO DOS SANTOS LEITE";"IZANILDO LEITE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";30000147586;"PARTIDO ISOLADO";"PSC";"N";23;"Válido";23;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753281;43567;"SANDRA HELENA ALMEIDA PALHETA";"SANDRA PALHETA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";4;"Válido";4;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753277;43222;"WILKER TOSCANO FURTADO";"PROF WILKER";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";41;"Válido";41;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753276;43456;"NATANAEL NUNES DA SILVA";"QUARENTA GRAUS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";3;"Válido";3;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753274;43000;"DANIEL BARBOSA GONÇALVES";"DANIEL BARBOSA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";5;"Válido";5;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753280;43234;"OZIEL RODRIGUES DE  MORAES";"OZIEL RODRIGUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";24;"Válido";24;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753272;43169;"ANANIAS MENDES DA COSTA";"ANANIAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";7;"Válido";7;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753282;43210;"ROMULO MOURA SARGES";"ROMULO SARGES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";6;"Válido";6;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753273;43789;"HOZANA DE LIMA DOS SANTOS";"PROF HOZANA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";4;"Válido";4;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753275;43007;"EDNILTON DA COSTA";"IRMÃO DENIS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";80;"Válido";80;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753278;43777;"VALERIA CHAVES VIEIRA DA SILVA";"VALERIA CHAVES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";6;"Válido";6;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06122";"VITÓRIA DO JARI";6122;"VITÓRIA DO JARI";7;13;"Vereador";30000753279;43369;"IRLANE DO SOCORRO FONSECA CARDOSO";"IRLANE FONSECA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";30000071416;"PARTIDO ISOLADO";"PV";"N";12;"Válido";12;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963906;25000;"JOSIMARA ALMEIDA SANTOS RABELO";"JOSIMARA RABELO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";5;"Válido";5;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963902;25132;"MARINA RODRIGUES VIDAL";"MARINA VIDAL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";14;"Válido";14;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963905;25025;"SAMUEL SILVA DOS SANTOS";"SAMUEL KENJI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";20;"Válido";20;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963912;25730;"RICARDO DO CARMO AGUIAR";"RICARDO AGUIAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";9;"Válido";9;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963913;25777;"MAC DOWEL NOBRE DE MENEZES";"MAC";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";14;"Válido";14;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963910;25111;"IZAQUIEL SILVA DE OLIVEIRA";"IZAQUIEL SILVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";39;"Válido";39;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";6106;"SERRA DO NAVIO";11;13;"Vereador";30000963909;25105;"MESAQUE FERREIRA DE SOUZA";"MESAQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000111940;"PARTIDO ISOLADO";"DEM";"N";27;"Válido";27;5;"SUPLENTE"
